user_chest,prod_m_chest,prod_l_chest,optimal_size
42.75494981800694,36.27081711049658,42.763902908575645,L
35.28849818913047,39.95291738248951,41.60960553288286,M
37.03111559028899,37.938902491994135,41.53377260828289,M
42.82231356396465,37.25120020397995,40.958547048225185,L
37.05253781938507,38.41680157448312,43.00336589272914,M
39.326100550008924,39.167120788003295,42.54846327354057,M
41.65015629707366,37.976949443914535,42.825414597823084,L
37.094966635409094,39.27857516793937,40.27378603804211,M
40.316126518437876,39.08299993851687,41.839549956734366,M
35.99792351524539,36.923618812597944,41.71988899224999,M
38.19589706814636,37.32620989434052,41.71942829340145,M
40.95934580242761,38.95753716327977,41.383972456282045,L
35.221018799404995,35.28738743618956,41.653895728219986,M
41.321424213881194,37.85054430683501,42.849644782706655,L
39.94108660321996,36.56916879837533,40.08714864665217,L
41.65746986325144,37.523446198566475,43.77729476803045,L
40.671742402193985,37.701179910970794,42.48384112502646,L
44.09242128992153,37.64175562209249,41.95766810433979,L
40.37567350794372,37.44773874788739,42.90683414637293,L
38.71178337662424,36.90285635037119,40.54816525483157,M
40.36689250909685,40.29191126681869,41.335299094848985,M
41.629894087109165,39.867462004161354,41.878924567609445,L
40.14658021097711,36.83793417974372,43.36556037043218,L
40.121775073611644,39.582116751303566,41.95350341887344,M
37.89402493657973,37.600534509527144,42.45005467118514,M
38.01129724734716,38.12918747333171,41.41042100406387,M
35.79218418460092,37.93672604010308,42.48684206896749,M
45.24873022956082,37.34025135874604,43.67723959297446,L
36.26841029382614,38.983852343606145,42.995526691674115,M
37.92128440661228,38.12588653057666,41.91854401222212,M
37.84477820329241,37.52344857678076,42.67549084726547,M
42.68477313083332,36.695410556199526,42.57751695460721,L
39.11515096512392,37.10640498628088,42.506587671697275,M
43.7432262180212,36.3586198843979,43.11195336086041,L
37.979528127268395,38.01222354841517,43.10447770383747,M
40.8369824866714,36.8033344077156,41.872841403125115,L
37.49395884022073,37.73443948748146,42.641879061477766,M
46.43544738332017,39.37010185361037,41.616905078840205,L
36.43720474291146,39.19929957292159,41.076927603684425,M
40.92946213068108,37.967723105897385,41.730506244296016,L
41.901330642796296,37.912915273856854,41.92372184826042,L
41.24139729235449,39.87987454942101,40.33841901082201,L
39.44413702336688,38.52075612035871,42.86033255941672,M
39.61053790079972,37.67219354012348,39.2326745773976,L
40.13143441593733,36.57398188287955,44.71481693948632,M
39.558993995114534,38.39387321816474,43.50187913379632,M
42.89163735038473,38.82932377258286,41.738991275827686,L
46.63156900477405,37.36834847548636,42.00942636056377,L
38.3275246449765,38.29120275513803,42.30297187358728,M
35.89059106126277,37.63642670508497,41.41083961201106,M
39.73515385494623,37.815967600800995,42.19261914758694,M
47.73912801296296,35.51217794243767,41.85600002229834,L
37.588976296090806,37.778218596283864,41.905727282769035,M
44.917350416332205,38.969369302408055,42.18146106348064,L
45.03310244222932,37.36859744443344,40.686472201646005,L
38.33923527487602,38.05252636821532,42.03956972413365,M
41.706949237555826,37.24404929330808,42.16344774661748,L
44.88518986938561,38.36044167629277,42.12884962135591,L
38.86261677703754,37.783476802463824,41.78416924456385,M
39.389258919692914,37.060758459317995,43.13785777596937,M
38.25495725815407,39.33255146766513,41.64634744511845,M
36.9557298079214,38.92893201353222,42.22732590682319,M
38.05216736480198,37.39509323607182,43.297297533925544,M
36.32817919971323,38.49778830941778,41.920623859979685,M
40.10225040477768,38.53741200282038,42.21446326746755,M
37.69008030682407,38.642301235011175,41.903615363685105,M
40.70135773537224,36.30574410400492,43.2373697935636,L
35.332313061389115,39.006606541032625,41.74227543841371,M
40.99264069664337,37.430301037074265,43.28335457728821,L
42.500586884826774,37.642172066558736,41.89641210535294,L
34.01879307228563,40.6378817522602,41.14054027655198,M
41.12216970954272,38.30187338072101,42.679373170574124,L
43.68300697741988,37.61367752455283,41.69533216624434,L
36.37107694392638,35.79470562724409,42.62050089909916,M
45.01771716051311,39.38976413394636,39.27059561507627,M
41.25705702809814,36.6547903291914,42.00520526189494,L
37.88496443272477,36.9965610965005,41.54039470124252,M
39.832692767026884,37.66864770091215,40.93674131346872,L
41.674980737565164,39.41641179170029,41.4467589981602,L
40.22801617423723,38.77323998666576,41.42629685570735,L
41.616267977339106,37.84216249015974,41.95201420514942,L
37.2379792207619,38.308292063638824,40.632673538715046,M
40.508082472108235,37.39961430712889,42.31627378025971,L
35.75885650928506,38.13965368956535,43.36621478520579,M
39.6663218159539,38.07333674477814,42.28092849694783,M
37.288277075605635,38.968769895681355,42.80898860922901,M
37.7934101722307,38.96717812243895,43.09456245461379,M
43.70827952563131,38.49397738220564,43.23648951218418,L
43.27393036178281,37.6376524424539,43.87013869282131,L
41.827414362721534,38.741822294390126,41.50079800172407,L
36.72306170598226,37.90803153379695,41.281516014838886,M
39.05077465091559,36.918085631286864,42.783465648324736,M
43.63929309993755,37.59671220808906,42.708266219657396,L
40.42515074091971,38.08452698378432,42.77567529961569,M
46.957988619945084,38.910215783664746,43.88928245425025,L
41.17995351818312,37.81647182784285,42.01136990879849,L
40.5761473494701,36.79080128876039,42.42615655964619,L
39.0726506073925,38.05674168329682,41.019611748516525,M
40.400622714346845,38.113456040056555,44.135321123975956,M
39.542590490858366,38.18583762890275,41.66345507879089,M
42.124326030065774,38.91987151595443,41.69178407183917,L
42.87010695038375,39.0189232400899,41.653250108991756,L
37.64203161847615,37.405789127618334,41.35510414135566,M
36.006301139326666,37.383856541951054,41.27056295115235,M
34.49138388069011,36.95980128904453,41.476295717110474,M
41.52397398073763,38.698815670280474,40.63420407194906,L
36.68990018147838,39.44882010833771,41.21468207973676,M
33.54132822114255,37.68491807209108,43.94896311144762,M
41.16573581359289,37.75856943527501,42.73565514364137,L
47.47899855229837,39.46678255689898,42.92590417672772,L
39.98178726538032,38.50555785321501,43.177208787416916,M
42.51547232335493,38.43623570480106,43.834134564362394,L
40.2454880756427,36.809083494026275,40.22857744855616,L
39.70333104042657,38.678728069279416,40.77011688471346,M
42.75722944896331,37.07086365949024,41.19627633910532,L
39.12917636743405,36.86597981406504,41.530270203510405,M
40.80217694221571,37.65322842323329,41.69943060941475,L
40.96509341858804,37.41420727655131,41.55302244719396,L
37.995728639070855,37.77840030561496,42.21930891313205,M
42.97612704860957,36.55901836547508,42.03529539074522,L
39.475120729913776,38.958816306467675,41.27716520482175,M
37.73276452152147,39.12768629451643,39.82445122301243,M
41.609529530711214,36.05265752585919,41.0071312946213,L
37.304596054626884,38.97845780566655,41.45076134668742,M
40.084543472107384,37.189471370178374,41.75292056319228,L
39.97264301006739,38.85697553698279,40.87033254068946,L
43.257686697494734,37.93155350733358,41.50919353350358,L
41.424094698639855,38.028775564081,40.869012611514414,L
39.92491912376457,37.814902350578784,41.87418064845167,L
42.45329889760086,39.212129204233484,40.926908671637385,L
44.17062264705194,36.760411987474974,41.151095343629535,L
41.67343091905558,38.60784033873501,40.691315869010865,L
40.031057859530144,39.10133016488955,41.84649930443022,M
36.06449130294952,38.71634008054041,41.1335522300476,M
36.80465901077388,40.32469891432342,42.90678426667543,M
39.084325886936,37.4710532372753,42.4058502666929,M
38.17146339352215,38.95730482259353,41.93014813181636,M
39.43908609104366,37.89390936465858,41.202514502656214,M
40.16994977469132,39.23340607635267,42.3805203053163,M
41.58907826307019,37.99231100427863,42.69070088934863,L
39.788503665822724,37.61212421813753,42.14268841220163,M
41.459504931478605,39.30607220387163,43.60370185546693,L
40.19342324443036,37.50843806098107,42.45963731807482,L
34.07360030093839,36.58727424109944,42.913607217568035,M
37.18199381854374,37.48315311682617,42.133565415535976,M
39.56773733283515,38.61903294658853,42.67566445325698,M
36.370915771476675,39.392038751587094,41.203218767330824,M
41.799786189988616,38.111129375296514,41.541601636787206,L
44.59225249703109,39.318197067234024,42.34936355348238,L
43.65628555509195,36.64182507852241,42.34209948155738,L
39.359671387209374,37.5567365351821,42.50761182294325,M
44.47217841054986,37.7114248828459,43.10039289227873,L
40.44600237160633,37.88544057252748,40.575028828184585,L
38.988742086645885,38.08409438825019,41.0255474523897,M
38.15979200937718,38.69091095739219,42.229572641074256,M
39.092590940535615,37.55519316182951,41.27563636819654,M
38.835469544376316,38.139028686953125,45.37776824128936,M
40.511248667126466,37.95487710967595,42.515719619170135,L
40.481721943149594,37.07411009610885,41.92166915106984,L
40.009138060460245,37.886333310918566,41.48453072691614,L
41.31081450923905,37.85634047010288,41.519837716806954,L
43.57193882435902,37.834919434996955,42.03014066131518,L
42.84866240632397,38.03175945658145,42.111981932621255,L
35.545306094650286,38.07567354061339,41.543300855306484,M
32.338236595294134,37.56770482089267,41.7268477534801,M
42.80295973371782,39.27271473397126,43.344284575234596,L
35.899363904753734,36.830519370796985,43.384504962651036,M
39.32570379432195,37.2790298915301,42.25203397993488,M
36.48966092182192,40.779963624223555,40.65874027276326,L
34.59405868725994,36.96200864501077,42.538503156639045,M
41.62438818461436,36.64624532529024,43.55428244161103,L
42.27746548090794,38.73447674500122,43.36978110196238,L
38.270468797819845,35.92288014622613,42.734425852809665,M
32.22687312356527,37.76472609002756,43.422422955285825,M
38.36126665524255,40.14582492507649,42.05338427247902,M
41.17541201620764,36.4550640778466,42.628102969833705,L
35.56326529367762,36.018035514261285,41.31922443367482,M
40.550079759337464,36.5008187980423,42.29226545615571,L
39.95407045248101,38.89835956834698,43.32953424397053,M
41.737874498803265,39.12477671998581,41.41057658851311,L
40.35874110524246,37.487411203021495,41.13855657053571,L
37.08079317735533,38.68321240400107,42.0974889390237,M
43.589714504993474,39.39025532751199,41.773337796276,L
39.52441128091909,39.78734641442983,42.64914772107042,M
39.918086381470204,37.753664718820154,41.54674047405296,L
37.20019612278041,35.69852828233002,43.71843961560271,M
38.67015324642547,37.17912107759032,40.710323902038944,M
37.345591857919295,37.57319580506474,43.25373478621974,M
39.48116182022973,37.74106120342161,41.2351507716919,M
45.13512544042703,37.81214059899128,40.20401726541598,L
35.88429657120593,39.11889459793067,42.23787515634887,M
35.159315806369776,39.27442842668758,41.74539201398612,M
44.41351098248083,37.828326346075215,40.89039063209697,L
39.3720289685444,39.09848487605182,40.31862310828473,M
37.99278178402025,38.35766136663109,41.99163921272854,M
43.11971406218823,38.06450597286257,42.97583689162382,L
38.183153380789406,38.90654415710996,42.584953493086445,M
45.47802914064081,38.072252048237914,42.05670664883927,L
42.03377761401781,40.05781117709776,42.478847573217735,L
38.53626577556289,36.56158883320544,41.97278586762214,M
46.47192463979651,37.48482910090798,40.57027575696963,L
38.182855230989986,37.873481103046046,40.579106014776556,M
42.22628611602792,38.43945269045799,41.796831471015324,L
40.897877741219475,39.26796048710309,41.83934671363392,L
43.905223868196394,37.975601432763845,42.85098267850677,L
44.68453359018056,36.57777035049379,42.757304223774746,L
40.0960124471973,38.842513896455,42.60513301575895,M
37.73974638896145,38.75495876614197,41.71971728692282,M
41.37991642881735,36.058141340620594,40.61934782988986,L
37.96685389074368,37.9961958663292,42.41207113706602,M
46.04016174257987,36.409858169319705,42.52516931326217,L
40.40960599324821,37.33534890249794,39.61146853752231,L
38.90403534606367,37.0971910730372,41.16566181341734,M
40.554040917594726,38.80926469824199,41.3089456226061,L
35.95862113141091,38.116830174172186,42.118350201123434,M
37.085157884468046,36.71440899924397,41.19663956723431,M
43.601241723833276,38.88006596295734,41.96186543117536,L
38.029317163085814,36.56619417607158,41.78946505964701,M
36.859267051954184,38.330113790470946,41.84085052846227,M
41.60995825758186,37.185989330708445,41.283605706299255,L
43.55711246398899,37.63432291746948,41.36101494593332,L
42.1568599319952,38.50427074803839,40.919732940219305,L
42.988143057417446,38.52144939905953,42.38006744057383,L
37.729614734291616,39.33696907355596,42.57110262859137,M
35.73456799977447,37.917746300328545,41.22938204987466,M
44.50400095586646,38.30645086296334,43.52064009601705,L
39.03196048347359,37.562262677595676,41.68539855255795,M
39.24750095063486,38.181989882622794,43.53018562379656,M
43.984582425547174,38.43948604800851,41.357872826168396,L
41.66869002820198,37.901690152545626,39.97342222340056,L
41.36766331624482,36.1962495159075,42.40219782491235,L
46.49500703470325,38.3314708963309,42.248545105118986,L
38.06944530885957,38.36456147735546,42.03439379530759,M
42.783520384243715,37.31982652365205,41.35776752155601,L
40.171039374691254,36.715612963927484,41.96542777451418,L
40.80577683658977,39.475879150503964,41.48874054213047,L
44.58540527923759,38.4914455108944,41.69765043366825,L
41.52350726886887,37.77091896907829,42.84163225576508,L
41.6148882371489,36.86296711685251,42.18421722953009,L
43.217522011929404,37.178185171578654,42.609951387331975,L
38.905141811371344,39.30259039678623,41.76813149337421,M
37.48237099798298,38.13766194086804,41.65798265419522,M
36.8655724179369,37.449412932999294,40.846517469111355,M
34.10093023187199,38.509689231224655,41.6299633874318,M
46.16862138982097,37.18560181255368,38.67888544441086,L
36.690374902834954,39.50084303028038,41.409778033694366,M
39.336239129242685,39.35280053489672,41.91812582280916,M
39.169560100333236,37.53342592879722,42.563673654270154,M
40.9222200934273,37.37132975296914,41.73132212247504,L
42.44721163761789,35.38186680130772,42.347673542245,L
42.58142046507923,36.51841922844863,39.82021133860975,L
38.25076768429319,36.660530225042244,41.94316314779305,M
39.49863485864076,38.135190340987386,40.320497207086596,L
40.8477398514649,37.67376629555864,40.79169648434067,L
39.25392662144936,36.65466451258476,41.81283445213614,L
44.82203672805998,37.71883595753544,43.276263987873556,L
41.47292485491475,38.505337147647346,42.371206763470056,L
42.20463335814945,38.52783934991559,42.01823099713712,L
41.98864380600224,36.10032971914112,41.9804696105329,L
43.52042157245597,37.87173651951617,41.286371106795535,L
40.54306467611112,36.61665922302839,41.456016586627314,L
36.10950415613246,38.90172869714027,42.427376045470794,M
41.199063855257926,38.7841464163535,40.61463948155551,L
38.045929318624516,37.10197277367554,42.59305405028302,M
38.41414995475073,37.2339547975996,41.61149293288115,M
41.75909205626528,37.53873294950169,42.825557074869565,L
43.714849214300905,35.74720660526866,42.96109345723208,L
40.063814730208186,38.33596817344058,40.32691598749426,L
40.926499037796894,37.72715545365987,41.418419236772785,L
45.10664483390571,38.970175082567856,41.14447231205938,L
40.72225953846571,36.901590782037445,40.187272034926856,L
47.80504934254118,37.38087705175007,40.96746672379059,L
41.69652893689463,36.49347474196088,44.44125584526534,L
34.71771172253255,36.99570943650575,42.60950989621244,M
42.260024863313596,36.81801800393178,43.917287968605756,L
41.143475154648335,38.99597367884645,42.829098440018335,L
43.86925826224824,37.30173815124861,41.258156838991525,L
42.019544053809874,38.124175684744614,41.618228803325955,L
39.584632048048675,37.619236596138194,42.58843618024031,M
36.3271052911319,36.730534733987184,42.437506203473035,M
39.372930228141925,37.831699576828356,41.42265798429167,M
37.4484386373721,38.599103331863596,40.49000682942079,M
38.25842965058583,36.79224060745665,45.28776118738874,M
41.76573521326183,38.809112790731376,41.858850327657194,L
45.00971351305422,37.1502790785223,41.67426110681738,L
41.184014589468944,37.51701607392716,42.1133344639053,L
36.41235081389445,38.53068312301005,41.75727141068897,M
41.33380800466042,37.336563842780514,42.122728907705486,L
43.58989445993696,38.03757485933586,43.28694728611642,L
38.170651287041856,37.685309171211905,41.875451520313575,M
39.59794849998125,38.12936800670382,40.83728956067224,L
40.04406458418759,35.619260894476504,41.838356205521386,L
37.64530506075328,36.17031818479192,41.53559821859009,M
41.944841301531575,38.61596700604684,43.423898937246854,L
39.63715555417666,39.03718140564905,43.17111906473757,M
41.258597331721084,37.08951329646848,42.1075250004308,L
37.3375234665937,37.755971647828865,40.72126414518074,M
38.687625099029766,38.294719252902304,40.774107736560055,M
42.167144073483314,38.6932176016587,42.015123261584556,L
38.8815005437247,35.972322728329154,42.33632296932128,M
45.180891553700214,37.113959753021625,41.625377180673944,L
38.801091443156196,37.667420620150125,41.51983041579277,M
40.674054177255655,38.70314019723605,41.407200766821354,L
42.79777249561927,40.49843048372149,41.97660603975606,L
35.74490280120091,37.77199427319028,39.617237647926935,M
34.71757356405767,36.59302253789601,40.89867337123029,M
35.423031056289716,38.4022680772013,41.37294915455265,M
43.78775231028155,39.32099578954071,43.20750319495192,L
38.34442556232266,38.108014120979504,41.18618635807107,M
47.674597857004755,37.09335145484571,42.180468141831206,L
38.307257204027835,38.95799394148002,42.226542750930996,M
40.55365390959111,38.66354561849843,43.297916505660766,M
44.626329857703624,36.973919155804374,43.26257740696415,L
46.01827866447737,38.38142561753434,41.942497031205086,L
46.18451072990919,38.99726556765887,41.52451525881056,L
43.62509869177943,39.18189004255889,41.33616689717431,L
43.072187577434384,37.933551024690544,41.75893677753422,L
41.77758084760355,37.64192055382068,41.5659666456764,L
42.33508322849991,39.227273822081266,42.553627409358235,L
38.3464428510144,36.789839497019116,42.420309817485204,M
37.54540334973308,38.438579290921005,42.59180119114502,M
39.989876627767146,36.62997337263557,43.25928371143617,L
39.489446132425215,39.065376272259606,43.86286912140018,M
38.640315852018176,37.74195448438884,42.12466339340756,M
42.089162342370145,39.26858323564747,43.099463771395655,L
42.86591562571153,38.49141275635553,41.64833981616579,L
40.26522065887554,36.776779769938074,43.185006983583015,L
44.432590243165784,39.42462773207724,43.06150915717584,L
36.57493265759948,39.55124526642773,43.008415969942995,M
39.41902162216085,38.88228649259921,42.094069841191526,M
37.84953303819159,37.23841213496378,41.33164183600911,M
34.40039014878082,37.69398604564259,40.605471562134525,M
39.751957942471904,38.14542721740576,41.9599627924789,M
39.63475747485015,37.296289600668565,43.53301254224918,M
44.540349229726395,39.69234657246321,41.69015509863593,L
41.892435053664336,38.14432647172604,42.785126585460056,L
36.92743952701238,35.296651952892645,42.84395140051893,M
45.562277699002564,38.33935581275622,41.71631377907283,L
43.663101086576056,37.651842603182686,43.31634483751952,L
41.746293110405844,37.92507344388155,39.09133925551949,L
39.3205477034505,37.6313806342143,40.777249721261825,L
37.12168228982956,38.80704641660669,41.08436770364154,M
38.88337967178684,39.119687778553384,41.18028497713261,M
43.26624585911256,38.28305316225865,42.336262951185894,L
45.65375891780383,37.66068881286184,42.2900378030539,L
44.62973058481657,37.95866279519083,42.39399057217501,L
38.533451734641176,38.01959961657763,42.596081494132484,M
36.64114770013297,37.19756996013516,41.04989543085435,M
40.42265874073361,38.578928648571235,40.78182393319268,L
34.69468190331145,38.46004232386046,42.396319682007864,M
40.969503142554345,39.540441239776676,41.36976792635356,L
39.55719224110399,39.255349780288476,40.42952495463203,M
38.60189049439527,37.31432508240987,42.97134428454148,M
35.21589079819962,38.820298374508965,43.3951019065023,M
41.54080031970915,37.04904661690553,43.55716088969866,L
38.40189748101427,38.69593210094085,42.18700772147472,M
36.49024949286914,37.48338580123989,42.6259320959729,M
31.383213360155054,36.97674677662442,43.36986822336191,M
39.91745528484809,38.280045342697406,41.35858420997656,L
45.316754790009234,35.32543287184586,43.11067768405409,L
44.983777643643606,36.24902442559477,42.27539623414321,L
38.62871123024119,37.82250811622572,42.91371165234259,M
38.19336381891466,38.082441766634844,42.18609302087594,M
41.406322768225074,37.63068122984181,43.296256709748,L
37.00484368243512,36.420563701282404,42.22352376254154,M
40.905375699458396,37.18210815786149,40.516020940532584,L
42.29824083515407,38.39120932723739,43.45192663231472,L
43.68079967165292,38.58178177062836,41.05246925902789,L
39.69953777056014,37.98377688240406,43.253058210243914,M
39.3889787494691,39.15683378103699,41.909757118559675,M
37.366052239730315,38.397397023459234,43.176010985197706,M
37.51935893788042,37.25254434604179,43.134768614866765,M
39.32056332429542,37.71949794658838,42.43014297431537,M
41.102096520448534,36.59713384279215,42.50853531762713,L
42.74075387869975,37.89186100960858,42.422628617192565,L
37.590463147958964,39.11210061922134,39.986175243718925,M
44.47806570687857,38.68529008471097,42.1183302188982,L
39.186629196872296,39.402009325919124,40.883935823928105,M
39.93589811695469,37.69711475620101,42.17118714374566,L
37.75836496255653,39.34609979451426,40.85705745361678,M
32.72727921918118,37.80669577355203,40.815048058773925,M
42.65213618908315,39.471585082569895,43.6049345017539,L
42.210531691277296,37.97814325255788,43.06944738812419,L
39.15601732864536,38.70723137380428,41.995857415055845,M
40.20097215167461,39.47511236430986,42.184768650249026,M
41.5478176531123,37.806572371418795,41.75208397425699,L
35.31236242934037,38.218388987544174,42.569876375979526,M
38.412841967961114,39.2888634252063,41.323945633451196,M
42.382794038865484,37.86699683606994,42.99374026286796,L
36.23713173049225,36.67910771749384,41.74691315898589,M
40.880673796499885,40.14300705458491,41.58015300416877,L
35.930254586129784,37.53023553566286,42.021713018484846,M
41.39928994730058,38.15875605093754,41.40885317007439,L
39.89307555310755,39.15600666945113,42.32868234949648,M
35.15460455228347,37.3915060962688,41.4626374106866,M
43.49421806337151,36.99213208677787,42.468523602818834,L
37.796225269605856,38.25373729677483,43.21600653891148,M
37.569242688956855,36.20692360208761,41.28067831319183,M
40.60170759169283,37.71209392313208,41.86942454270483,L
43.44591204828615,38.24503866431541,42.46133071303542,L
36.95253454306481,37.73004810317484,41.56414264501859,M
40.185039549543916,36.456549056814254,42.464320560826664,L
41.28644950099172,39.594177956204014,42.55539886065174,L
42.07931682178943,38.103538153949174,43.08326177629431,L
40.52932466583167,39.43115211776174,41.39400995391509,L
38.89891648275003,37.73996374981955,41.057224759769525,M
37.51722933805384,37.119988018309236,41.69242261043625,M
40.258431649139126,38.26918092025516,41.0322476604529,L
36.78358296404318,37.78421287367178,42.564498204047496,M
31.235948549516177,36.82223854200864,40.83824869982359,M
41.309679412473,39.4697842587875,44.33301641825269,M
42.711804523258586,37.377729777106005,43.29592786157375,L
32.911202693374484,36.15973361520443,42.01257576960032,M
36.97080788587019,39.32816605395733,42.867394492997974,M
41.85746278301559,37.49570198418738,40.36319813568921,L
46.1724864091351,37.39217610738437,44.523373331399554,L
40.06238112302622,36.23461241297002,41.40978538779951,L
37.81599117631259,39.74094148659699,41.87950258610064,M
39.45131067668548,36.71051941279031,40.144066712811565,L
44.12462925744455,38.05844948070565,42.4862873047409,L
38.06210746262639,38.91262032254044,40.89365584292289,M
37.60242398004924,38.4217169330031,42.10165576156603,M
38.551769433453906,37.94034568800781,41.45572556707546,M
37.14001417522386,36.29833414171259,40.922256065069654,M
40.36801094798439,37.190275164232716,41.195638498237386,L
44.87403537540868,38.18780033804252,42.22578803408552,L
40.96923781934809,37.212825930013004,40.71850902713118,L
39.24293949362114,38.203359459998765,41.251188328976426,M
39.124566193253365,38.681743408815144,42.663273381264474,M
35.310427573910026,38.9625028858001,44.60247987487431,M
42.64932933144148,36.77382064218732,42.477588819553006,L
39.76648840896159,40.196646054978956,41.08273835782271,M
39.45856025922812,38.76747934455413,41.63288582992769,M
49.57932270353459,37.99828584633094,42.03158900615258,L
40.896258725097056,39.089536583076644,41.65057504936429,L
37.74462684971445,40.365407771999976,42.90305816673693,M
38.72092721138337,36.56127989894313,42.217473483014224,M
43.445337127590264,37.77473735750865,42.90785238490987,L
40.3398112316133,35.62156834012667,41.68555620970237,L
35.6851660650479,38.19265153264802,43.325500219721256,M
42.75768680372561,38.36539424192514,41.833514415718454,L
37.99556774338302,37.96083788455724,41.028810130862006,M
45.61989332865264,37.34546642900169,44.17732038104222,L
43.24014419714395,35.950485483811676,40.17502225303888,L
38.65803431302375,38.37353368341177,41.26126127469507,M
43.84304908520534,39.455434483915326,41.37297214816961,L
40.20356653158221,37.40898154426657,44.50830627305656,M
42.55832102536666,38.44005992902314,43.806858884146514,L
41.45419845188342,36.43185568657995,43.4939281436422,L
37.46093003502738,38.457213063692514,41.66934133762367,M
38.069350503047616,37.60661770225534,44.42617800384178,M
43.08988245274348,37.23758204939708,42.36835200384097,L
38.99567400368038,37.23963635878387,42.97726337030312,M
38.78905461027401,37.60638841796699,42.17969538110621,M
37.13463226195194,38.38243331569254,41.95053342867675,M
41.270797196780386,36.68783679880448,41.74822132607362,L
46.187574757729436,37.60288466843215,41.79036000658084,L
36.79740125723718,37.95852822200085,42.608491648678076,M
40.072658370018274,36.90096077546814,42.36719979877539,L
44.23666166624629,39.79666520167502,41.96852862979632,L
39.761075826262854,37.14650451993866,43.50952399269885,M
41.3571153887492,37.33056308636651,39.03324693125927,L
36.81281941555936,37.0216920501775,42.50988724792119,M
41.28492129162294,39.79848008713812,42.71773870665898,L
39.438567204986356,38.552905228599485,43.14696286825517,M
42.95718998703959,37.06340799375636,41.93512855894664,L
43.56215815469425,39.10623155885997,42.20792006738396,L
47.76869092605584,38.20069869428888,42.98594838331472,L
41.738899519640725,38.2572534211115,43.49116640428018,L
40.9773889497465,37.65552279124755,41.69946401482123,L
40.58315290473201,37.250584013043024,42.26697578312756,L
38.940501121567934,38.337766099054605,43.67857396434876,M
41.01545153038507,37.45491277000441,39.87597292412115,L
39.113795769582914,39.816755629575106,41.30998740018541,M
40.50538292880884,36.730708894756894,43.46583597860296,L
43.95279260682388,39.536156772854945,43.092537833608304,L
36.98037230416108,37.8886811512022,42.5224452109267,M
43.419635683387135,38.299085734021105,41.55140312689088,L
43.951345202019596,38.833157766629434,41.11818150101458,L
39.645794419026764,37.36975070499556,41.40878438075762,L
33.63443530297422,38.864248384698634,43.548008220818694,M
38.1765340387167,35.292456144618825,41.37155731084465,M
43.89098363968333,37.28001046677806,42.10142296423966,L
39.93139581310335,37.075937192658934,41.24629235513825,L
37.00209330311527,36.74649398762824,42.84277403009903,M
38.485675236315345,37.78504516192105,41.46127371965356,M
42.52186007951366,38.38574996818169,41.902406109845586,L
41.64020070460414,38.70265999849931,40.31661786695717,L
39.283203702490916,38.24087675720041,40.38663176379506,M
38.89952676455594,37.33430653510645,42.00767319332151,M
38.824725552868536,38.36901643782517,40.674842844802235,M
37.23276944650449,38.12428569485085,44.1050866393345,M
44.84612706840832,38.936056167936016,39.93847688788775,L
39.03303859236598,38.776936702931515,41.1998247013359,M
43.65147556247649,38.03047641392063,42.01670086726755,L
44.563948155767356,37.10274699383874,41.634867062204215,L
42.99493269444388,37.34704984416792,40.89585454333608,L
38.705139061845856,37.450210640361966,41.04207216050473,M
41.211190271009826,37.684733666083744,41.00934592250076,L
39.92741318082725,38.268050427589756,41.713278305179934,M
37.288894417809615,38.715174390128055,43.95192908951742,M
40.97307784516481,37.948881306984624,42.07793729655821,L
36.462880626520594,38.01612478790047,43.18290048938752,M
43.56303816538469,38.143306305,42.50697634582814,L
38.60614810810482,37.48409468686766,43.11386239798222,M
40.60347896761852,37.074607742357045,39.20003569740641,L
40.84986361463842,36.24456210268929,41.69554197885177,L
39.22328507888777,37.304850641923124,43.30713542315071,M
41.760081404425826,38.47314545326779,41.42826417725067,L
38.575289030132424,37.297088561960436,43.76247316486961,M
42.61389189237173,37.76219296257406,43.48389015376776,L
35.96206095925975,38.46643128741232,41.53086928387254,M
40.379138738639234,38.52068949642267,41.49683648095365,L
45.81678699717485,36.92046714783396,40.986394157645535,L
36.999006026183274,38.99705935645364,41.3704057681362,M
37.96676508842545,39.12735008935549,40.76741093583109,M
41.54172354897675,36.87015014278144,42.42881118043301,L
40.538745345818796,37.176163130358844,40.543953506653565,L
41.05189029782068,39.19109068314619,42.60373301619022,L
41.46756139044299,37.8531464787447,42.628078696900246,L
41.90416440568531,35.78022205254815,40.33879559481608,L
43.32909952586867,36.60031849526732,43.54981860632834,L
41.22945597078554,37.750630374827516,42.513609294415225,L
39.27622703614437,36.8369573497154,42.74969802144487,M
42.017721103608196,37.58657622936356,41.24133479845723,L
45.699645804685645,38.032396213683576,42.62237911847312,L
39.60209876085228,39.462254604034726,43.126393449722066,M
37.076412085988075,37.70954608377221,41.901391600995325,M
43.32124200786092,39.07254179957276,44.00192245924836,L
39.638856508139206,39.428760162036774,42.044064634912935,M
33.481991361957895,39.434309669352075,43.14078580045248,M
42.542265031451265,38.28475459338557,42.29300880725866,L
38.39401544213823,36.03671085216103,42.585521532856866,M
39.72840015308752,38.460824865403865,40.328667732365226,L
40.995940991707045,39.04839988781354,42.371053738215366,L
40.5714990393372,37.918932894564584,41.26502489874274,L
42.12835545141712,39.744583870075246,41.15360169422231,L
